MenuID;OptionID;Locale;OptionText;BoxText
9742;5;ruRU;Мне нужно найти Мудла, у тебя есть его мячик от стресса?;
9750;0;ruRU;Обучите меня.;
9754;0;ruRU;Нот, где Хейган?;
9761;0;ruRU;Мне нужно дышать водой, Гаррен.;
9763;1;ruRU;Сделайте эту гостиницу своим домом.;
9763;2;ruRU;Позвольте мне просмотреть ваши товары.;
9765;0;ruRU;Я вызываю тебя, рыцарь смерти!;
9768;0;ruRU;Я хочу шепнуть тебе мой секретный код, чтобы получить Эфес Тираэля.;
9769;0;ruRU;Я пропустил ворота в Акерус, Орбаз. Не могли бы вы открыть еще один?;
9772;0;ruRU;Я здесь для обучения кулинарии.;
9776;0;ruRU;Я бы хотел полетать вокруг гавани Штормграда.;
9777;0;ruRU;Пожалуйста, научите меня.;
9780;0;ruRU;Я готов телепортироваться в Даларан.;
9783;0;ruRU;Покажи мне, где я могу летать.;
9784;0;ruRU;Покажи мне, где я могу летать.;
9784;1;ruRU;Я хочу отправиться в Разлом Света.;
9785;0;ruRU;Покажи мне, где я могу летать.;
9785;1;ruRU;Я хочу отправиться в Разлом Света.;
9791;0;ruRU;Да. Я делаю.;
9795;0;ruRU;Я готов, Верховный Лорд. Да начнется осада Надежды Света!;
9798;0;ruRU;Я хотел бы купить у вас.;
9804;0;ruRU;Покажи мне, что у тебя есть на продажу.;
9806;0;ruRU;Лорд-командующий, я хотел бы услышать ваш рассказ.;
9807;0;ruRU;<Вы слегка киваете, но не завершаете движение, поскольку лорд-командующий прищуривается, прежде чем продолжить.>;
9808;0;ruRU;Я думал, что они теперь называют себя Алым Натиском?;
9808;1;ruRU;Лорд-командующий, не могли бы вы повторить то, что сказали раньше?;
9809;0;ruRU;Куда делся великий адмирал?;
9809;1;ruRU;Лорд-командующий, не могли бы вы повторить то, что сказали раньше?;
9810;0;ruRU;Это нормально. Когда я начну?;
9810;1;ruRU;Лорд-командующий, не могли бы вы повторить то, что сказали раньше?;
9811;0;ruRU;Давай закончим это!;
9811;1;ruRU;Лорд-командующий, не могли бы вы повторить то, что сказали раньше?;
9812;0;ruRU;Это сказка, лорд-командующий.;
9812;1;ruRU;Лорд-командующий, не могли бы вы повторить то, что сказали раньше?;
9820;0;ruRU;Я потерял Минивинг.;
9820;1;ruRU;Я потерял свой Джублинг.;
9820;2;ruRU;Я потерял детеныша спрайтового дротика.;
9820;3;ruRU;Я потерял своего щенка ворга.;
9820;4;ruRU;Я потерял своего детеныша Тлеющей Паутины.;
9820;5;ruRU;Я потерял своего цыпленка прерий.;
9820;6;ruRU;Я потерял своего вольпертингера.;
9821;0;ruRU;Я хотел бы оставить здесь своего питомца.;
9821;1;ruRU;Я ищу потерянного компаньона.;
9823;0;ruRU;Я потерял ключ от Некроситета.;
9823;1;ruRU;Я потерял ключ от Аркатраса.;
9823;2;ruRU;Я потерял ключ от Разрушенных Залов.;
9823;3;ruRU;Я потерял ключ от Тлеющего ущелья.;
9823;4;ruRU;Я потерял свой ключ Shadowforge.;
9823;5;ruRU;Я потерял Око Харамада.;
9823;6;ruRU;Я потерял ключ от Каражана.;
9823;7;ruRU;Я потерял ключ от Аметистовой крепости.;
9823;8;ruRU;Я потерял лунный камень, наполненный сущностью. Вы можете заменить его?;
9831;0;ruRU;Я здесь для обучения кулинарии.;
9832;0;ruRU;Позвольте мне просмотреть ваши товары.;
9832;1;ruRU;Я потерял свою Гербовую накидку Рыцаря Крови.;
9832;2;ruRU;Я потерял свою Гербовую накидку Руки.;
9832;3;ruRU;Я потерял свою Гербовую накидку Защитника.;
9832;4;ruRU;Я потерял свою зеленую трофейную гербовую накидку иллидари.;
9832;5;ruRU;Я потерял свою пурпурную трофейную гербовую накидку иллидари.;
9832;6;ruRU;Я потерял свою Гербовую накидку летнего неба.;
9832;7;ruRU;Я потерял свою Гербовую накидку Летнего Пламени.;
9832;8;ruRU;Я потерял Цвета Хранителя мудрости.;
9832;9;ruRU;Я потерял свою Гербовую накидку исследователя.;
9832;10;ruRU;Я потерял свою Гербовую накидку Достиженца.;
9833;0;ruRU;Обучите меня.;
9833;1;ruRU;Я хочу просмотреть ваши товары.;
9838;0;ruRU;Я хочу создать герб гильдии.;
9838;1;ruRU;Как создать гильдию?;
9839;0;ruRU;Кольтира... это может показаться странным, но я все время вижу привидение какого-то ребенка. Матиас Ленер... это имя вам что-нибудь говорит?;
9841;0;ruRU;У тебя все нормально? Я пришел, ЧТОБЫ вернуть вас В Фростхолд, ЕСЛИ вы сможете стоять.;
9842;0;ruRU;Мне жаль, что я не попал сюда раньше. Что случилось?;
9843;0;ruRU;Я пойду за помощью. Повесить там.;
9848;0;ruRU;Можешь починить мое снаряжение?;
9852;0;ruRU;Гимер, где Алгар, Навариус и Трюм?;
9852;1;ruRU;Гаймер, что мне нужно знать? Я никогда не ездил на великане.;
9852;2;ruRU;Я готов, Гаймер. Пойдем!;
9853;0;ruRU;Ты понимаешь меня? Теперь мы должны понимать друг друга.;
9853;1;ruRU;Какая помощь вам требуется?;
9854;1;ruRU;Я потерял свой коммуникатор Бранна;
9855;0;ruRU;У меня есть еще несколько вопросов, Гаймер.;
9856;0;ruRU;Покажи мне, что у тебя есть на продажу.;
9857;0;ruRU;Я готов - давай вытащим тебя отсюда.;
9859;0;ruRU;Я готов, давай вытащим тебя отсюда.;
9860;0;ruRU;У меня есть еще несколько вопросов, Гаймер.;
9864;0;ruRU;Я хотел бы оставить здесь своего питомца.;
9864;1;ruRU;Я ищу потерянного компаньона.;
9865;0;ruRU;Давай сделаем это, сестра.;
9866;2;ruRU;Сделайте эту гостиницу своим домом.;
9866;3;ruRU;Позвольте мне просмотреть ваши товары.;
9868;1;ruRU;Сделайте эту гостиницу своим домом.;
9868;2;ruRU;Позвольте мне просмотреть ваши товары.;
9869;0;ruRU;Я вызываю тебя на дуэль, Алая сволочь!;
9870;0;ruRU;Я слышал, что женщины-врайкулы вообще не умеют драться. Если вы хотите доказать, что я ошибаюсь, вы можете попробовать.;
9871;0;ruRU;Я не рабочий. Я здесь, чтобы освободить вас от рабства в шахтах.;
9873;0;ruRU;Обучите меня.;
9873;1;ruRU;Могу я просмотреть ваши эпические рецепты драгоценных камней?;
9874;0;ruRU;Пропусти разминку, сестра... или ты слишком напугана, чтобы встретиться с кем-то своего размера?;
9875;0;ruRU;Извини, Тинки, но я не могу позволить тебе отвлекать тебя, пока я делаю то, что должно быть сделано здесь.;
9878;0;ruRU;У меня для тебя плохие новости, Ону'зун: мне придется прервать твои мечты!;
9879;0;ruRU;Обучите меня;
9879;1;ruRU;Позвольте мне просмотреть ваши товары.;
9880;0;ruRU;Я нашел эту странную броню. Можете ли вы рассказать мне больше об этом?;
9891;0;ruRU;Король Грозовое Сердце послал меня на испытание, как сделал бы морозорожденный. Я готов к тесту, Фьорлин.;
9891;1;ruRU;Я готов присоединиться к битве против вирмов. У тебя есть готовый орел для меня, Фьорлин?;
9892;0;ruRU;Обучите меня.;
9893;0;ruRU;Обучите меня;
9894;0;ruRU;Обучите меня.;
9895;0;ruRU;Обучите меня;
9899;0;ruRU;Я готов показать судьбу Кролмира,;
9900;0;ruRU;Если позволите, король Йоккум, могу я узнать, что сталось с Кролмиром?;
9904;0;ruRU;Я хочу построить катапульту.;
9904;1;ruRU;Я хотел бы построить разрушитель.;
9904;2;ruRU;Я хотел бы построить осадную машину.;
9906;0;ruRU;Простите, что нарушаю ваш покой, вождь, но дух вашего брата может быть в опасности. Не могли бы вы рассказать мне, что вы помните о нем?;
9907;0;ruRU;Расскажите мне об этом предложении.;
9908;0;ruRU;Что случилось потом?;
9909;0;ruRU;Вы хотите, чтобы я принял участие в собрании гильдий, чтобы положить конец войне?;
9910;0;ruRU;Очень хорошо. Я приму участие в этом конкурсе.;
9917;0;ruRU;Я готов отправиться дальше в Грозовую гряду.;
9917;1;ruRU;Я готов отправиться дальше в Грозовую гряду.;
9923;0;ruRU;Я хочу построить катапульту.;
9923;1;ruRU;Я хотел бы построить разрушитель.;
9923;2;ruRU;Я хочу построить осадную машину.;
9924;0;ruRU;Можете ли вы сказать мне, что стало с Сиф?;
9926;0;ruRU;Это не должно закончиться таким образом.;
9927;0;ruRU;Он сделал больше, чем это, Торим. Теперь он контролирует Ульдуар.;
9928;0;ruRU;Я с тобой, Торим.;
9929;1;ruRU;Я потерял свой коммуникатор Бранна;
9931;1;ruRU;Где старейшина Арп?;
9931;2;ruRU;Где старейшина Памуя?;
9931;3;ruRU;Где старейшина Игасё?;
9931;4;ruRU;Где старейшина Нортал?;
9935;1;ruRU;Где старейшина Памуя?;
9935;2;ruRU;Где старейшина Сардис?;
9937;1;ruRU;Где старейшина Арп?;
9937;2;ruRU;Где старейшина Памуя?;
9937;3;ruRU;Где старейшина Сардис?;
9938;1;ruRU;Где старейшина Игасё?;
9938;2;ruRU;Где старейшина Арп?;
9938;3;ruRU;Где старейшина Сардис?;
9941;1;ruRU;Где старейшина Памуя?;
9941;2;ruRU;Где старейшина Ваникая?;
9941;3;ruRU;Где старейшина Сандрин?;
9941;4;ruRU;Где старейшина Морти?;
9945;1;ruRU;Где старейшина Сандрин?;
9945;2;ruRU;Где Старейшина Синий Волк?;
9945;3;ruRU;Где старейшина Арп?;
9945;4;ruRU;Где старейшина Памуя?;
9946;1;ruRU;Где старейшина Ваникая?;
9946;2;ruRU;Где Старейшина Синий Волк?;
9946;3;ruRU;Где старейшина Арп?;
9948;1;ruRU;Где старейшина Фаргал?;
9948;2;ruRU;Где Старейшина Каменная Борода?;
9948;3;ruRU;Где Старейшина Серая Грива?;
9948;4;ruRU;Где старейшина Юраук?;
9953;1;ruRU;Где старейшина Нурген?;
9953;2;ruRU;Где старейшина Морти?;
9953;3;ruRU;Где Старейшина Скайворден?;
9953;4;ruRU;Где старейшина Вурейн?;
9954;1;ruRU;Где старейшина Нурген?;
9954;2;ruRU;Где старец Тойм?;
9954;3;ruRU;Где Старейшина Скайворден?;
9954;4;ruRU;Где старейшина Памуя?;
9954;5;ruRU;Где старейшина Вурейн?;
9959;1;ruRU;Где старейшина Джартен?;
9959;2;ruRU;Где старейшина Лунаро?;
9959;3;ruRU;Где старейшина Вурейн?;
9961;1;ruRU;Где старейшина Джартен?;
9961;2;ruRU;Где старейшина Чоган'гада?;
9961;3;ruRU;Где старейшина Лунаро?;
9961;4;ruRU;Где старейшина Белдак?;
9961;5;ruRU;Где старейшина Киллас?;
9963;1;ruRU;Где старейшина Джартен?;
9963;2;ruRU;Где старейшина Чоган'гада?;
9963;3;ruRU;Где Старейшина Скайворден?;
9963;4;ruRU;Где старейшина Белдак?;
9963;5;ruRU;Где старейшина Киллас?;
9964;1;ruRU;Где старейшина Лунаро?;
9964;2;ruRU;Где старейшина Вурейн?;
9964;3;ruRU;Где старейшина Киллас?;
9964;4;ruRU;Где старейшина Таурос?;
9966;1;ruRU;Где старейшина Оханзи?;
9966;2;ruRU;Где старейшина Таурос?;
9966;3;ruRU;Где старейшина Нурген?;
9966;4;ruRU;Где Старейшина Серая Грива?;
9968;1;ruRU;Где старейшина Лунаро?;
9968;2;ruRU;Где старейшина Оханзи?;
9968;3;ruRU;Где Старейшина Скайворден?;
9968;4;ruRU;Где старейшина Белдак?;
9968;5;ruRU;Где старейшина Киллас?;
9968;6;ruRU;Где Старейшина Серая Грива?;
9968;7;ruRU;Где старейшина Мурако?;
9971;1;ruRU;Где Старейшина Каменная Борода?;
9971;2;ruRU;Где старейшина Мурако?;
9971;3;ruRU;Где старейшина Юраук?;
9972;1;ruRU;Где старейшина Фаргал?;
9972;2;ruRU;Где Старейшина Каменная Борода?;
9972;3;ruRU;Где старейшина Нурген?;
9972;4;ruRU;Где старейшина Мурако?;
9975;1;ruRU;Где старейшина Юраук?;
9975;2;ruRU;Где Старейшина Каменная Борода?;
9975;3;ruRU;Где старейшина Мурако?;
9975;4;ruRU;Где Старейшина Серая Грива?;
9980;1;ruRU;Где старейшина Оханзи?;
9980;2;ruRU;Где Старейшина Каменная Борода?;
9980;3;ruRU;Где старейшина Фаргал?;
9980;4;ruRU;Где старейшина Киллас?;
9980;5;ruRU;Где старейшина Таурос?;
9980;6;ruRU;Где старейшина Юраук?;
9980;7;ruRU;Где старец Тойм?;
9985;0;ruRU;Обучите меня.;
9986;0;ruRU;Обучите меня.;
9987;0;ruRU;Обучите меня;
9988;0;ruRU;Обучите меня;
9990;0;ruRU;Меня интересует обучение магов.;
9990;1;ruRU;Я хочу разучить свои таланты.;
9990;2;ruRU;Узнайте о двойной специализации талантов.;
9991;0;ruRU;Я тоже рад познакомиться с вами, Архдруид. У меня задание от Тириона, а времени мало, могу я побеспокоить вас о портале в Лунную поляну?;
9997;0;ruRU;Активируй кристаллы, когда у нас будут проблемы, правильно.;
9998;0;ruRU;Отведите своих людей в безопасное место, мы будем держать силы Синих драконов в страхе.;
10005;0;ruRU;Возьмитесь за Око Короля-лича и сосредоточьте на нем всю свою волю, чтобы найти важную информацию.;
10008;0;ruRU;Разбудите дремлющего мьордина, чтобы увидеть, действительно ли это древний герой Искальдер.;
10012;0;ruRU;Мы с тобой, Бранн! Открой это!;
10024;0;ruRU;Я готов лететь в Низину Шолазар.;
10025;0;ruRU;Отвези меня на корабль.;
10025;1;ruRU;Отвези меня на корабль.;
10026;0;ruRU;Отвези меня на корабль.;
10026;1;ruRU;Отвези меня на корабль.;
10027;0;ruRU;Мне нужно обучение, верховный лорд.;
10028;0;ruRU;<Захватите контроль над Эйдолонским наблюдателем с помощью глаза.>;
10029;2;ruRU;Позвольте мне просмотреть ваши товары.;
10036;0;ruRU;Держись друг. Расскажи мне, что здесь произошло.;
10040;0;ruRU;Останься со мной, друг. Я должен знать, что здесь произошло.;
10040;1;ruRU;Путешествуй хорошо, герой Альянса!;
10040;3;ruRU;Чем я могу помочь тебе, брат?;
10043;0;ruRU;Арена;
10043;1;ruRU;Аукционный дом;
10043;2;ruRU;Банк;
10043;3;ruRU;Парикмахерская;
10043;4;ruRU;Военачальники;
10043;5;ruRU;Столичные порталы;
10043;6;ruRU;Мастер полетов;
10043;7;ruRU;Мастер гильдии;
10043;8;ruRU;гостиница;
10043;9;ruRU;Слесарь;
10043;10;ruRU;Почтовый ящик;
10043;11;ruRU;Точки интереса;
10043;12;ruRU;Стабильный мастер;
10043;13;ruRU;Тренеры;
10043;14;ruRU;Продавцы;
10055;0;ruRU;Восточный вход в канализацию;
10055;1;ruRU;Западный вход в канализацию;
10055;2;ruRU;Вход в колодец;
10056;0;ruRU;Квартал Альянса;
10056;1;ruRU;Квартал Орды;
10056;2;ruRU;Фиолетовая цитадель;
10056;3;ruRU;Фиолетовый трюм;
10056;4;ruRU;канализация;
10056;5;ruRU;Торговый район;
10056;6;ruRU;Приземление Краса;
10056;7;ruRU;Мемориал Антонидаса;
10056;8;ruRU;Площадь Руноплета;
10056;9;ruRU;вечер;
10056;10;ruRU;Кладбище;
10056;11;ruRU;Лексикон силы;
10057;0;ruRU;Восточный вход в канализацию;
10057;1;ruRU;Западный вход в канализацию;
10057;2;ruRU;Вход в колодец;
10058;0;ruRU;Квартал Альянса;
10058;1;ruRU;Квартал Орды;
10060;0;ruRU;Давай убьем эту... штуку... и покончим с этим.;
10078;0;ruRU;Алхимия;
10078;1;ruRU;Кузнечное дело;
10078;2;ruRU;приготовление еды;
10078;3;ruRU;Чары;
10078;4;ruRU;Инжиниринг;
10078;5;ruRU;Первая помощь;
10078;6;ruRU;Ловит рыбу;
10078;7;ruRU;Травничество;
10078;8;ruRU;Надпись;
10078;9;ruRU;Ювелирное дело;
10078;10;ruRU;Кожевничество;
10078;11;ruRU;Добыча;
10078;12;ruRU;Скиннинг;
10078;13;ruRU;Портняжное дело;
10082;1;ruRU;Тренер класса;
10082;2;ruRU;Тренажер по полетам в холодную погоду;
10082;3;ruRU;Портал трейнер;
10082;4;ruRU;Тренер по профессии;
10084;0;ruRU;Альянс Инн;
10084;1;ruRU;Орда Инн;
10084;2;ruRU;канализация;
10089;0;ruRU;Северный берег;
10089;1;ruRU;Южный берег;
10089;2;ruRU;канализация;
10090;0;ruRU;гостиница;
10090;1;ruRU;Банк;
10090;2;ruRU;Приземление Краса;
10092;0;ruRU;Квартал Альянса;
10092;1;ruRU;Квартал Орды;
10097;0;ruRU;Квартал Альянса;
10097;1;ruRU;Квартал Орды;
10105;0;ruRU;Восточный вход в канализацию;
10105;1;ruRU;Западный вход в канализацию;
10105;2;ruRU;Канализационный туннель;
10106;0;ruRU;Арена;
10106;1;ruRU;Банк;
10106;2;ruRU;гостиница;
10106;3;ruRU;Канализационные выходы;
10106;4;ruRU;Продавцы;
10110;0;ruRU;Я готов присоединиться к нападению, Керитосе. У тебя есть скелет грифона для меня?;
10111;0;ruRU;<Захватите контроль над Гибким Сталкером с помощью глаза.>;
10114;0;ruRU;Обучите меня.;
10115;0;ruRU;Обучите меня;
10116;0;ruRU;Обучите меня.;
10117;0;ruRU;Обучите меня;
10118;0;ruRU;Обучите меня.;
10118;2;ruRU;Расскажите мне о рецепте Плаща-плаща.;
10118;3;ruRU;Я готов выучить рецепт Плаща-плаща.;
10118;4;ruRU;Расскажите мне о рецепте плаща хладнокровия.;
10118;5;ruRU;Я готов выучить Рецепт Плаща Холода Смерти.;
10119;0;ruRU;Дайте мне бомбардировщик!;
10119;1;ruRU;Дайте мне бомбардировщик!;
10120;0;ruRU;Дайте мне бомбардировщик!;
10122;0;ruRU;Позвольте мне просмотреть ваши товары.;
10124;0;ruRU;Я готов, Бранн. Сделаем краеугольный камень.;
10128;0;ruRU;Проведи меня на Кладбище Крепости.;
10128;1;ruRU;Проведи меня на кладбище Затонувшего Кольца.;
10128;2;ruRU;Проведи меня на кладбище Разрушенного Храма.;
10128;3;ruRU;Проведи меня на кладбище Вестспарк.;
10128;4;ruRU;Проведи меня на кладбище Истспарка.;
10128;5;ruRU;Направь меня обратно в посадочный лагерь Альянса.;
10129;0;ruRU;Проведи меня на Кладбище Крепости.;
10129;1;ruRU;Проведи меня на кладбище Затонувшего Кольца.;
10129;2;ruRU;Проведи меня на кладбище Разрушенного Храма.;
10129;3;ruRU;Проведи меня на кладбище Вестспарк.;
10129;4;ruRU;Проведи меня на кладбище Истспарка.;
10129;5;ruRU;Веди меня обратно в посадочный лагерь Орды.;
10131;0;ruRU;Отведи меня в Пещеры Времени.;
10137;0;ruRU;Иди, ты свободен. Убирайся отсюда!;
10139;1;ruRU;Сделайте эту гостиницу своим домом.;
10139;2;ruRU;Позвольте мне просмотреть ваши товары.;
10144;0;ruRU;Мне это интересно.;
10144;1;ruRU;Мне это интересно.;
10160;0;ruRU;Квартал Альянса;
10160;1;ruRU;Квартал Орды;
10168;0;ruRU;Холодное оружие;
10168;1;ruRU;Дальнее и метательное оружие;
10168;2;ruRU;Посохи и жезлы;
10170;0;ruRU;Тканевая броня;
10170;1;ruRU;Кожаная броня;
10170;2;ruRU;Кольчужная броня;
10170;3;ruRU;Латный доспех;
10170;4;ruRU;Щиты;
10173;0;ruRU;Броня;
10173;1;ruRU;Одежда;
10173;2;ruRU;Эмблема передач;
10173;3;ruRU;Цветы;
10173;4;ruRU;Фрукты;
10173;5;ruRU;Товары общего назначения;
10173;6;ruRU;Ювелирные изделия;
10173;7;ruRU;Товары для животных и экзотические средства передвижения;
10173;8;ruRU;Пирог, выпечка и торты;
10173;9;ruRU;Реагенты и магические товары;
10173;10;ruRU;Игрушки;
10173;11;ruRU;Торговые припасы;
10173;12;ruRU;Безделушки, реликвии и предметы для левой руки;
10173;13;ruRU;Оружие;
10173;14;ruRU;Вино и сыр;
10174;0;ruRU;Я хочу просмотреть ваши товары.;
10176;0;ruRU;Они?;
10177;0;ruRU;Пожалуйста, продолжайте.;
10178;0;ruRU;Расскажи мне о себе, Ксарантавр. Почему тебя называют Свидетелем?;
10179;0;ruRU;Алекстраза, ты можешь показать мне, что здесь произошло?;
10180;1;ruRU;Я хочу просмотреть ваши товары.;
10181;0;ruRU;Я хочу просмотреть ваши товары.;
10188;0;ruRU;Я хочу просмотреть ваши товары.;
10189;0;ruRU;Леди Праудмур, я готов отправиться в Оргриммар. Пожалуйста, откройте портал.;
10191;0;ruRU;Я хочу просмотреть ваши товары.;
10199;0;ruRU;Что вы знаете о древних мечах?;
10199;1;ruRU;Что вы знаете о древних мечах?;
10200;0;ruRU;Я готов, Верховный Лорд.;
10201;1;ruRU;Сделайте эту гостиницу своим домом.;
10201;2;ruRU;Позвольте мне просмотреть ваши товары.;
10202;1;ruRU;Сделайте эту гостиницу своим домом.;
10202;2;ruRU;Позвольте мне просмотреть ваши товары.;
10204;0;ruRU;Я... я так думаю....;
10204;1;ruRU;Я готов, леди Корастраза.;
10206;0;ruRU;У нас будет много времени для этого позже, Бранн, нам нужно двигаться!;
10210;0;ruRU;Как летать в таком холодном климате?;
10211;0;ruRU;<Достаньте бомбу из раздатчика.>;
10214;0;ruRU;Чем я могу тебе помочь?;
10215;0;ruRU;Пожалуйста, отправьте меня в Изумрудный Сон за желудями. Я знаю об опасности и не боюсь ее.;
10215;1;ruRU;Я хочу вернуться к верховному друиду Лилиандре. Можешь отправить меня обратно к ней?;
10218;0;ruRU;<Садитесь в бомбардировщик и возвращайтесь на мыс Скалаваг.>;
10220;0;ruRU;Я готов вернуться в царство живых.;
10226;0;ruRU;Мне нужно, чтобы ты показал мне снова, Матиас.;
10227;0;ruRU;Погасите костер Альянса!;
10228;0;ruRU;Потушите костер Орды!;
10230;0;ruRU;Погасите костер Альянса!;
10231;0;ruRU;Потушите костер Орды!;
10232;0;ruRU;Потушите костер Орды!;
10233;0;ruRU;Погасите костер Альянса!;
10234;0;ruRU;Погасите костер Альянса!;
10235;0;ruRU;Потушите костер Орды!;
10236;0;ruRU;Потушите костер Орды!;
10237;0;ruRU;Погасите костер Альянса!;
10238;0;ruRU;Погасите костер Альянса!;
10239;0;ruRU;Потушите костер Орды!;
10240;0;ruRU;Погасите костер Альянса!;
10241;0;ruRU;Потушите костер Орды!;
10242;0;ruRU;Потушите костер Орды!;
10243;0;ruRU;Погасите костер Альянса!;
10262;0;ruRU;Восточный вход в канализацию;
10262;1;ruRU;Западный вход в канализацию;
10262;2;ruRU;Вход в колодец;
10265;0;ruRU;Аукционный дом;
10265;1;ruRU;Банк;
10265;2;ruRU;Мастер гиппогрифов;
10265;3;ruRU;Мастер гильдии;
10265;4;ruRU;гостиница;
10265;5;ruRU;Почтовый ящик;
10265;6;ruRU;Стабильный мастер;
10265;7;ruRU;Тренер по оружию;
10265;8;ruRU;Военачальник;
10265;9;ruRU;Тренер класса;
10265;10;ruRU;Тренер по профессии;
10265;11;ruRU;Лексикон силы;
10273;0;ruRU;Поднимите хвост ледяного леопарда, чтобы проверить, самец это или самка.;
10274;0;ruRU;Поднимите хвост ледяного медведя, чтобы проверить, самец это или самка.;
10275;0;ruRU;Я не буду драться, так что пришлите меня прямо сейчас!;
10280;0;ruRU;Покажи мне, где я могу летать.;
10281;0;ruRU;Я хотел бы купить у вас.;
10314;0;ruRU;Мы готовы помочь!;
10316;0;ruRU;Рад помочь, миледи. Мне сказали, что когда-то ты был хранителем легендарного меча. Вы знаете, где я могу найти его?;
10316;1;ruRU;Рад помочь, миледи. Мне сказали, что когда-то ты был хранителем легендарного меча. Вы знаете, где я могу найти его?;
10317;0;ruRU;Посетите банк;
10317;1;ruRU;Посетите трейдера;
10317;2;ruRU;Посетите почтовый ящик;
10317;3;ruRU;Вымпел защитника Черного Копья;
10317;4;ruRU;Вымпел защитника Отрекшихся;
10317;5;ruRU;Вымпел чемпиона Оргриммара;
10317;6;ruRU;Вымпел защитника Луносвета;
10317;7;ruRU;Вымпел чемпиона Громового Утеса;
10318;0;ruRU;Посетите банк;
10318;1;ruRU;Посетите трейдера;
10318;2;ruRU;Посетите почтовый ящик;
10318;3;ruRU;Вымпел защитника Дарнаса;
10318;4;ruRU;Вымпел чемпиона Экзодара;
10318;5;ruRU;Вымпел защитника Гномрегана;
10318;6;ruRU;Вымпел защитника Стальгорна;
10318;7;ruRU;Вымпел чемпиона Штормграда;
10324;0;ruRU;Окажи нам свою помощь, хранитель. Вместе мы победим Йогг-Сарона.;
10330;0;ruRU;Песочница Тигр;
10330;1;ruRU;Эпическая фиолетовая рубашка;
10330;2;ruRU;Стойка для меча из пенопласта;
10330;3;ruRU;Какие еще акции у вас есть?;
10333;0;ruRU;Да.;
10335;0;ruRU;Окажи нам свою помощь, хранитель. Вместе мы победим Йогг-Сарона.;
10336;0;ruRU;Окажи нам свою помощь, хранитель. Вместе мы победим Йогг-Сарона.;
10337;0;ruRU;Окажи нам свою помощь, хранитель. Вместе мы победим Йогг-Сарона.;
10340;0;ruRU;Я готов сражаться!;
10340;1;ruRU;Как сражаются всадники Серебряного Авангарда?;
10343;0;ruRU;Я готов сражаться!;
10349;0;ruRU;Что могут эти осадные машины?;
10350;0;ruRU;Обучите меня.;
10350;1;ruRU;Позвольте мне просмотреть ваши товары.;
10351;0;ruRU;Обучите меня.;
10351;1;ruRU;Позвольте мне просмотреть ваши товары.;
10354;0;ruRU;Расскажи мне о разрушителях.;
10354;1;ruRU;Я хочу просмотреть ваши товары.;
10355;0;ruRU;Мы готовы. Начинайте штурм!;
10359;0;ruRU;Обучите меня.;
10359;1;ruRU;Позвольте мне просмотреть ваши товары.;
10360;0;ruRU;Обучите меня.;
10360;1;ruRU;Позвольте мне просмотреть ваши товары.;
10361;0;ruRU;Обучите меня.;
10361;1;ruRU;Позвольте мне просмотреть ваши товары.;
10362;0;ruRU;Обучите меня.;
10362;1;ruRU;Позвольте мне просмотреть ваши товары.;
10364;0;ruRU;Обучите меня.;
10364;1;ruRU;Позвольте мне просмотреть ваши товары.;
10365;0;ruRU;Обучите меня.;
10365;1;ruRU;Позвольте мне просмотреть ваши товары.;
10366;0;ruRU;Активируйте вторичные защитные системы.;
10368;0;ruRU;Анализ Наблюдателя: Фрейя;
10368;1;ruRU;Анализ Наблюдателя: Ходир;
10368;2;ruRU;Анализ Наблюдателя: Торим;
10368;3;ruRU;Анализ Наблюдателя: Мимирон;
10371;0;ruRU;Приобретите специализацию с двумя талантами.;Вы уверены, что хотите приобрести специализацию с двумя талантами?
10383;0;ruRU;Попросите Кавина призвать Черного рыцаря.;
10389;0;ruRU;Телепортируйтесь в Базовый Лагерь Экспедиции.;
10389;1;ruRU;Телепортируйтесь на Территорию Формирования.;
10389;2;ruRU;Телепортируйтесь в Колоссальную кузницу.;
10389;3;ruRU;Телепортируйтесь на свалку.;
10389;4;ruRU;Телепортируйтесь в Вестибюль Ульдуара.;
10389;5;ruRU;Телепортируйтесь на Разрушенную дорожку.;
10389;6;ruRU;Телепортируйтесь в Консерваторию Жизни.;
10389;7;ruRU;Телепортируйтесь к Искре Воображения.;
10389;8;ruRU;Телепортируйтесь в тюрьму Йогг-Сарона.;
10397;0;ruRU;Покажи мне, как тренироваться с мишенью ближнего боя.;
10398;0;ruRU;Покажи мне, как тренироваться с мишенью ближнего боя.;
10398;1;ruRU;Расскажите мне больше о защите и толчке!;
10399;0;ruRU;Покажи мне, как тренироваться с Charge Target.;
10400;0;ruRU;Покажи мне, как тренироваться с Charge Target.;
10400;1;ruRU;Расскажите мне больше о зарядке!;
10401;0;ruRU;Покажи мне, как тренироваться с дальнобойной мишенью.;
10402;0;ruRU;Покажи мне, как тренироваться с дальнобойной мишенью.;
10402;1;ruRU;Расскажите мне больше о Разрушителе Щита!;
10408;0;ruRU;Я хочу просмотреть ваши товары.;
10408;1;ruRU;Обучите меня.;
10416;0;ruRU;Я хочу просмотреть ваши товары.;
10417;0;ruRU;Я хочу просмотреть ваши товары.;
10418;0;ruRU;Я хочу просмотреть ваши товары.;
10419;0;ruRU;Я хочу просмотреть ваши товары.;
10420;0;ruRU;Я хочу просмотреть ваши товары.;
