"ID","Text0_0","Text0_1","Text1_0","Text1_1","Text2_0","Text2_1","Text3_0","Text3_1","Text4_0","Text4_1","Text5_0","Text5_1","Text6_0","Text6_1","Text7_0","Text7_1","Locale"
"16767","Круши их, |3-6($c)! Уничтожай наг, сколько сможешь, чтобы почтить память павших.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"ruRU"
"16768","У нас нет права на ошибку, $N. Будущее многих миров под угрозой.","","","","","","","","","","","","","","","","ruRU"
"16771","Чем я могу помочь в твоей потусторонней жизни?","Чем я могу помочь в твоей потусторонней жизни?",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"ruRU"
"16772","Чем я могу помочь в твоей потусторонней жизни?","Чем я могу помочь в твоей потусторонней жизни?",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"ruRU"
"16774","Похоже, в этом ящике хранились доспехи и оружие.","","","","","","","","","","","","","","","","ruRU"
"16775",NULL,"Я так рада передышке. Спасибо тебе за помощь!",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"ruRU"
"16776","Что, $gдумал:думала;, что я с ними не справлюсь? Не делай выводы по моему размеру. В любом случае, спасибо за помощь.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"ruRU"
"16777",NULL,"Приятно снова тебя видеть! Спасибо за помощь. Через минуту я буду на ногах.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"ruRU"
"16778","С этой маской на морде я вообще ничего не вижу, но не собираюсь говорить ей об этом.","","","","","","","","","","","","","","","","ruRU"
"16779","Оружие... Доспехи... вот ключ к победе. Без них любой воин – даже самый сильный – беззащитен.$B$BВ свое время я создал немало шедевров, |3-6($r), равных которым не найти во всем Азероте. Именно им мои братья обязаны своими успехами.","","","","","","","","","","","","","","","","ruRU"
"16780","Жуткое Рыло всегда хотел быть фермером.","","Жуткое Рыло рад быть на солнышке.","","Жуткое Рыло хочет помогать на ферме. У него и своя коса есть!","","Жуткое Рыло не мастер сажать, но из него ОЧЕНЬ хороший жнец.","","","","","","","","","","ruRU"
"16783","Плутаешь впотьмах, дружище? Хе-хе...  Чего тебе помочь найти?","Плутаешь впотьмах, дружище? Хе-хе...  Чего тебе помочь найти?","Твои соплеменники нечасто тут появляются.  Чем тебе помочь, дружище?","Твои соплеменники нечасто тут появляются.  Чем тебе помочь, дружище?","","","","","","","","","","","","","ruRU"
"16784","Далеко ты от дома, дружище. Хе-хе..  Чего тебе помочь?","Далеко ты от дома, дружище. Хе-хе..  Чего тебе помочь?","Твои соплеменники нечасто тут появляются.  Чем тебе помочь, дружище?","Твои соплеменники нечасто тут появляются.  Чем тебе помочь, дружище?",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"ruRU"
"16786","Как я хотел исследовать это место!$B$BСейчас самое подходящее время!","","","","","","","","","","","","","","","","ruRU"
"16787","Я много о тебе слышал, $N. Такие как ты сейчас очень нужны.","","","","","","","","","","","","","","","","ruRU"
"16788","Здорово, дружище.$B$BХочешь поставить скакуна в стойло или ищешь пропавшего питомца?","Здорово, подруга.$B$BХочешь поставить скакуна в стойло или ищешь пропавшего питомца?","","","","","","","","","","","","","","","ruRU"
"16789","Здорово, дружище.$B$BИщешь пропавшего питомца?","Здорово, подруга.$B$BИщешь пропавшего питомца?",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"ruRU"
"16790","Прости, |3-6($c).$B$BНе верю, что ты способен постичь природу магии порталов.","Прости, |3-6($c).$B$BНе верю, что ты способна постичь природу магии порталов.","","","","","","","","","","","","","","","ruRU"
"16791","Привет, дружище.$B$BЕсли ты готов, то я могу показать тебе, как создать портал для возвращения на это место…","Привет, подруга.$B$BЕсли ты готова, то я могу показать тебе, как создать портал для возвращения на это место…",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"ruRU"
"16792","Аукционный дом – верх большого дома. И банк там. Дом в центре долины. Идти наверх, искать Зиджи и Макаву.","Аукционный дом – верх большого дома. И банк там. Дом в центре долины. Идти наверх, искать Зиджи и Макаву.","","","","","","","","","","","","","","","ruRU"
"16793","Тебе нужна Сиджамби.$B$BОна в той высокой домине в центре долины.","Тебе нужна Сиджамби.$B$BОна в той высокой домине в центре долины.","","","","","","","","","","","","","","","ruRU"
"16794","Прямо у входа в таверну. Самое высокое здание в долине.","Прямо у входа в таверну. Самое высокое здание в долине.","","","","","","","","","","","","","","","ruRU"
"16795","Эй, дружок, чего ищешь?","Эй, дружок, чего ищешь?",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"ruRU"
"16796","По своим возможностям Братство Света превосходит любую другую организацию и не потерпит никаких выпадов против Света. Мы предпримем все от нас зависящее, чтобы избавить мир от всех грязных тварей, как, например, эта нежить. Нас ничто не остановит.$b$bТы с нами или против нас?","","","","","","","","","","","","","","","","ruRU"
"16798","Тебе надо найти Сесеби. Она дрыхнет где-нибудь в теньке возле старика Умбехто, местного рыбака, прямо как настоящая старая тигрица.","Тебе надо найти Сесеби. Она дрыхнет где-нибудь в теньке возле старика Умбехто, местного рыбака, прямо как настоящая старая тигрица.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"ruRU"
"16800","Они на вершине здоровенного здания в юго-восточном углу долины.","Они на вершине здоровенного здания в юго-восточном углу долины.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"ruRU"
"16801","Чувств нет. Морали нет. Фанатиков нет.$B$BЕсть только Братство.$B$BЗдесь, в той самой часовне, где Утер Светоносный вступил в орден Серебряной Длани, я, Корфакс, Воитель Света, вселю страх в души бесстрашных.$B$BНичто не усмирит мою ярость – ни Алый орден, ни Серебряный Рассвет, ни даже вы, мои братья.","","","","","","","","","","","","","","","","ruRU"
"16812","Нас небольшая группа друидов и дозорных. Мы пришли помочь тауренам заставы Вольного Ветра в борьбе с нашим общим врагом – кланом Зловещего Тотема.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"ruRU"
"16814","","Они напали на нас, когда хлынула вода! Такое впечатление – заранее знали, что случится.$B$BОни должны понести заслуженную кару за все сделанное.","","","","","","","","","","","","","","","ruRU"
"16815","Если тебе понадобятся реагенты, у меня есть все необходимое.","","","","","","","","","","","","","","","","ruRU"
"16817",NULL,"Добро пожаловать на Лунную поляну, |3-6($c). Мы рады гостям – если они не нарушают священный покой.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"ruRU"
"16824","<Качество, на которое можно полагаться до самого взрывного конца!>$B$B<Опусти бабки, чтобы получить обучение и товары.>","","","","","","","","","","","","","","","","ruRU"
"16825","Если хочешь, можешь отдохнуть здесь. Теперь Храм Земли под нашим наблюдением.","","","","","","","","","","","","","","","","ruRU"
"16826",NULL,"При определенных навыках починить можно все, $N. Ну конечно, чтобы жизнь медом не казалась, всегда остаются недоделки, короткие замыкания и прочие неприятности.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"ruRU"
"16827",NULL,"У нас очень много дел и очень мало времени, если мы хотим помочь тауренам с Заставы Вольного Ветра и оттеснить Зловещий Тотем.$B$BТор илисар тера нал! Пусть наших врагов поглотит страх!",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"ruRU"
"16828","Это последнее нападение Зловещего Тотема. Раз они не понимают, что поступают неправильно, нам придется уничтожить их как диких зверей.$B$BДа простит нас Мать-Земля.","","","","","","","","","","","","","","","","ruRU"
"16829","Для Азерота наступили тяжелые времена, $N.","Для Азерота наступили тяжелые времена, $N.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"ruRU"
"16830","","<Мать-Скала смотрит на вас. Сквозь вас. Как если бы она глядела прямо вам в душу.>$b$bМоя дочь, Терадрас, скрылась от всех глубоко в хрустальных пещерах Террамока, чтобы оплакать свою потерянную любовь, Зейтара. Туда ворвались бессердечные существа, с телами не из камня, и убили ее.$b$bЕсли раньше у меня и были какие-то основания доверять существам из плоти и крови, то в тот день все они пропали. Но твоя самонадеянность так велика, что ты упорствуешь.$b$bОднажды ты переживешь свою полезность.","","","","","","","","","","","","","","","ruRU"
"16831","Извини, похоже, тебе придется поискать наставника где-нибудь в другом месте.","","","","","","","","","","","","","","","","ruRU"
"16832","За умеренную плату я обучу тебя основам магии жрецов.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"ruRU"
"16833","","Чем я могу помочь тебе, |3-6($c)?","","","","","","","","","","","","","","","ruRU"
"16834","","Нет, но ты можешь поговорить с целителем земли Доросом… большой такой дреней, смотрит, что там осталось от лагеря Сумеречного Молота.","","","","","","","","","","","","","","","ruRU"
"16835","Уцелела лишь небольшая часть их лагеря. Но там все равно могло остаться что-то, что может быть нам полезным.$b$bТебе что-то нужно от меня, |3-6($r)?","","","","","","","","","","","","","","","","ruRU"
"16836","У меня ничего для тебя нет.$b$bНо Хегрид собирает припасы Сумеречного Молота, чтобы восполнить недостаток наших. Можешь поговорить с ней.","","","","","","","","","","","","","","","","ruRU"
"16839","Что падает, то я и собираю.$b$bВ последнее время тут было много всяких штук.","","","","","","","","","","","","","","","","ruRU"
"16840","Я не могу. Я просто собираю.$b$bТебе может помощь Ибдил. Он чинит.","","","","","","","","","","","","","","","","ruRU"
"16841","Я чиню то, что сломалось.$b$bВ последнее время столько всего ломалось. Очень много.","","","","","","","","","","","","","","","","ruRU"
"16844","Вряд ли тебе пригодится что-то из того, что есть у меня.$b$bА вот у Д'лома в его коллекции, может, что-то и найдется.","","","","","","","","","","","","","","","","ruRU"
"16845",NULL,"Чем могу помочь, |3-6($c)?",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"ruRU"
"16846","Как станешь шаманом, ты оставишь все прежние занятия.$B$BЯ раньше недооценивал пользу огненных элементалей. Да и управлять ими легко: плесни водички – и они как шелковые.","","","","","","","","","","","","","","","","ruRU"
"16847","Сумеречный Молот разрушил множество наших кругов стихий. Некоторые из них захвачены служителями культа и приспособлены для темных ритуалов. Этот круг – последний, и мы защитим его, какие бы ужасы они ни призывали из-под земли.","","","","","","","","","","","","","","","","ruRU"
"16848","","Где же эти болваны?","","","","","","","","","","","","","","","ruRU"
"16849","Ну да... Нужно ли это Хроми? Думаю, да.$B$BДа, можешь взять. Полистай книгу, в ней ты найдешь сведения об истории Дарроушира и тех событиях, которые привели к смерти многих людей.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"ruRU"
"16850","Никогда не забывай про логистику. Воины могут победить в битве, но войну выигрывают припасы.","","","","","","","","","","","","","","","","ruRU"
"16851","Я не уверен, что тебе удастся отдохнуть здесь, |3-6($c). Эти орки ни в чем не знают меры.","Я не уверена, что тебе удастся отдохнуть здесь, |3-6($c). Эти орки ни в чем не знают меры.","Пьяный орк – потрясающее зрелище. А вот армию пьяных орков я видел только однажды – и больше не хочу.","Пьяный орк – потрясающее зрелище. А вот армию пьяных орков я видела только однажды – и больше не хочу.","Если бы мне мама сказала, что когда-нибудь настанут такие времена, как сейчас, я бы ей не поверил.","Если бы мне мама сказала, что когда-нибудь настанут такие времена, как сейчас, я бы ей не поверила.","","","","","","","","","","","ruRU"
"16858","Я провел слишком много времени в том городе. Место, конечно, прекрасное, и служить мне там нравилось, но все же я предпочту остаться здесь.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"ruRU"
"16859",NULL,"Нет, спасибо! Может, в другой раз. В другой жизни. Не сегодня – точно.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"ruRU"
"16860","Фу! Нет, никогда бы не смог. Боюсь лошадей.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"ruRU"
"16861",NULL,"Извини, никак не могу. Мне велено присматривать за гиппогрифами. Они только кажутся ручными, а на самом деле за ними глаз да глаз нужен – все 24 часа в сутки.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"ruRU"
"16862","Я двигаюсь в этом направлении. А задержался здесь, в Башне королевской стражи, потому что на дорогах сейчас кишмя кишит всякая живность.$B$BДавай договоримся: ты поможешь мне расчистить путь, а я присоединюсь к твоей группе.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"ruRU"
"16864","Да, $gпутешественник:путешественница;?","","","","","","","","","","","","","","","","ruRU"
"16865","Караван перевозит коробки с припасами торговцев, а также личные вещи Фионы и ее спутников.","","","","","","","","","","","","","","","","ruRU"
"16866","Здесь просто рай для археолога!$B$BЖаль, нет времени как следует здесь все исследовать.","","","","","","","","","","","","","","","","ruRU"
"16867","Местность тут жуткая! Земля мягкая, словно губка, кругом пни да камни – как будто овсянка в кастрюле взбесилась. В эту грязищу и паровой танк целиком засосет.$B$BВсе наше снаряжение тонет в скользкой мерзости, его топчет Орда!","","","","","","","","","","","","","","","","ruRU"
"16868",NULL,"Ты хочешь вернуться в Вайш'ир?",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"ruRU"
"16869","Не пугайся. Моя сущность не соответствует моей внешности.$b$bМеня зовут Акридостраз, но ты можешь звать меня Акрайд. Моя королева послала меня сюда, чтобы я остановил Нефариана, и я не сомкну глаз до тех пор, пока моя задача не будет выполнена. Однако, его логово стерегут и другие враги, и мне не справиться одному.$b$bПомоги мне избавиться от них, и ты заслужишь расположение Алекстразы. Может быть, сейчас тебе незнакомо это имя, но однажды ты будешь $gрад:рада;, что $gсделал:сделала; это. Я в этом уверен.","","","","","","","","","","","","","","","","ruRU"
"16870","Я всегда рад тебя видеть – и твои деньги тоже.","Я всегда рада тебя видеть – и твои деньги тоже.","","","","","","","","","","","","","","","ruRU"
"16871","Тебе не нужно сражаться со мной, |3-6($r). Я не желаю тебе зла.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"ruRU"
"16872","Он застрял, да еще и давление пара упало. Просто катастрофа, а не местность!$B$BТы можешь нас вытащить отсюда?","Он застрял, да еще и давление пара упало. Просто катастрофа, а не местность!$B$BТы можешь нас вытащить отсюда?","","","","","","","","","","","","","","","ruRU"
"16873","Варево в котле бурлит и пенится.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"ruRU"
"16874","Похоже, ничего не происходит. Чумной котел, может быть, испорчен, но выглядит он все так же. Что ты будешь делать?",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"ruRU"
"16875","<Ты можешь обучаться двум основным профессиям. Выбери их из списка:>","","","","","","","","","","","","","","","","ruRU"
"16876","<Ты можешь обучаться двум дополнительным профессиям. Выбери их из списка:>","","","","","","","","","","","","","","","","ruRU"
"16877","<Ошибка при передаче данных... Обратись к Доку Ноздрежаху за дальнейшими инструкциями.>","","","","","","","","","","","","","","","","ruRU"
"16878","Не обижайся, но мне кажется, что ты не сможешь попасть даже во вьючного кодо.$B$BДавай не будем тратить зря время. Ищи себе другого наставника.","Не обижайся, но мне кажется, что ты не сможешь попасть даже во вьючного кодо.$B$BДавай не будем тратить зря время. Ищи себе другого наставника.","","","","","","","","","","","","","","","ruRU"
"16879","Эй! Хочешь попрактиковаться в стрельбе?","Эй! Хочешь попрактиковаться в стрельбе?",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"ruRU"
"16880","Привет, $N. Ну что, тебе нужен урок или нет? Я не могу торчать здесь весь день...","Привет, $N. Ну что, тебе нужен урок или нет? Я не могу торчать здесь весь день...",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"ruRU"
"16881","Эй, это ведь НЕ МОЯ вина, что ты не $gвыучил:выучила; нужное заклинание.  Отправляйся-ка лучше к учителю |3-8($c), а?","Эй, это ведь НЕ МОЯ вина, что ты не $gвыучил:выучила; нужное заклинание.  Отправляйся-ка лучше к учителю |3-8($c), а?","","","","","","","","","","","","","","","ruRU"
"16882","Не на что тут глазеть. Иди своей дорогой!","Не на что тут глазеть. Иди своей дорогой!","","","","","","","","","","","","","","","ruRU"
"16883","Слышал, что ты пришел издалека. Может, желаешь чему-то обучиться?","Слышал, что ты пришла издалека. Может, желаешь чему-то обучиться?",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"ruRU"
"16884","Что? Я тебе кто, |3-6($c)?$B$BВали отсюда!","Что? Я тебе кто, |3-6($c)?$B$BВали отсюда!","","","","","","","","","","","","","","","ruRU"
"16885","Здорово, малыш.$B$BЧто скажешь? Хочешь чему-нибудь поучиться, да?","Здорово, малыш.$B$BЧто скажешь? Хочешь чему-нибудь поучиться, да?",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"ruRU"
"16886","Тебе что-то нужно?$B$BЖаль. Ведь я тебе ничем помочь не могу, |3-6($c).","Тебе что-то нужно?$B$BЖаль. Ведь я тебе ничем помочь не могу, |3-6($c).","","","","","","","","","","","","","","","ruRU"
"16887","Управление стихиями ради удовольствия и выгоды.$B$BЭто ведь самое главное, верно? Ну, за работу.","Управление стихиями ради удовольствия и выгоды.$B$BЭто ведь самое главное, верно? Ну, за работу.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"ruRU"
"16888","Послушай, ты даже НЕ ПРЕДСТАВЛЯЕШЬ, чему я вообще учу.$B$BЭто взорвет твой мозг. Я абсолютно серьезен. Иди, поищи себе другую забаву.","Послушай, ты даже НЕ ПРЕДСТАВЛЯЕШЬ, чему я вообще учу.$B$BЭто взорвет твой мозг. Я говорю абсолютно серьезно. Иди, поищи себе другую забаву.","","","","","","","","","","","","","","","ruRU"
"16889","Обожаю энергию! Она дешевая, бесконечная, и гарантированно взорвет все что хочешь.$B$BДа, конечно, есть шанс, что твою душу похитят Невыразимые Ужасы из другого времени и пространства, но дело того стоит!$B$BТак ты ко мне по какому вопросу, а?","Обожаю энергию! Она дешевая, бесконечная, и гарантированно взорвет все что хочешь.$B$BДа, конечно, есть шанс, что твою душу похитят Невыразимые Ужасы из другого времени и пространства, но дело того стоит!$B$BТак ты ко мне по какому вопросу, а?",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"ruRU"
"16893","<Портал в другое измерение тихо гудит.>","","","","","","","","","","","","","","","","ruRU"
"16897","Птичка моя! Молния – они ее сбили! Эти негодяи сбили ее с небес на землю!","","","","","","","","","","","","","","","","ruRU"
"16898","Бедная Молния. Для восстановления ей понадобится время.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"ruRU"
"16899","Ну, да ладно. К полету $gготов:готова;?",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"ruRU"
"16901","","Это лучшее огнестрельное оружие во всем Оргриммаре.","","","","","","","","","","","","","","","ruRU"
"16903","","Мы поклялись открыть врата стихий из Штормграда на нагорье, но нам мешают агенты Сумеречного бастиона.$B$BЧто за безумие они затеяли на этот раз?","","","","","","","","","","","","","","","ruRU"
"16906",NULL,"Портал открыт! Благодаря тебе теперь мы можем быстро путешествовать между Штормградом и Сумеречным нагорьем.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"ruRU"
"16907","Нет ничего прекраснее, чем парить в небесах.$B$BНу, разве что сражаться, паря в воздухе, а потом опрокинуть кружечку славного эля!","","","","","","","","","","","","","","","","ruRU"
"16908","Ну, надо было так и сказать! Задай этим сумеречным сектантам перцу и от моего имени, лады?",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"ruRU"
"16909","Никому не позволяй говорить, что Плеть побеждена. Слушай... Разве они до сих пор не шарятся по Чумному лесу? Носа не кажут из своих проклятых земель, как испуганное дитя из-под одеяла.$B$BЯ должен сражаться, у меня нет иного выбора. До последнего вздоха я буду биться с ними.","","","","","","","","","","","","","","","","ruRU"
"16914","Этот полуостров будет твоим, |3-6($c).$B$BТы станешь оружием.$B$BТы станешь служителем смерти, проповедующим войну и молящим о ней.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"ruRU"
"16918","Докладывай!","","","","","","","","","","","","","","","","ruRU"
"16920","После быстрого осмотра вы приходите к выводу, что этот несчастный скончался несколько часов назад.","","","","","","","","","","","","","","","","ruRU"
"16923","Надо любой ценой остановить Чо'Галла, пока он не создал совершенное оружие. Даже если это значит, что мы пожертвуем своей жизнью.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"ruRU"
"16928","Ниче нет лучше, чем кружить над врагом и – бум-бум – кидать в него бомбы!$B$BА еще можно сбросить им на головы стокилограммовых орков. Правда, детка?","","","","","","","","","","","","","","","","ruRU"
"16929","А что ж было так не сказать? Быстренько помахайся с Сумеречными, потом вернись сюда – оторвемся!$B$BУ нас с подругой тут милое местечко на берегу. Заходи в гости!","","","","","","","","","","","","","","","","ruRU"
"16930","","Сама госпожа Ветрокрылая послала меня в качестве связной от Орды между Зелой и кланом Драконьей Пасти. Вместе с новым вождем Гаррошем они пытаются восстановить целостность своих границ.$B$BКак бы то ни было, мы должны покончить с угрозой Сумеречного Молота раз и навсегда. Но, что еще важнее – мы должны не допустить, чтобы Чо'Галл создал свое совершенное оружие.","","","","","","","","","","","","","","","ruRU"
"16938","Смертокрыл вернулся. Он захватил Грим Батол и большую часть Нагорья, и я чувствую себя почти беспомощным, неспособным его остановить.$B$BСкоро прибудет наша королева, и вместе с ней мы поставим бывшего Хранителя земли на место.","","","","","","","","","","","","","","","","ruRU"
"16939","","Я уже давно наблюдаю за кланом Черного Железа... строю планы, лелею надежды, мечтаю прогнать его и вернуть мои земли.$B$BА клан пусть живет на Черной горе. Надеюсь, когда-нибудь она снова взорвется и поглотит их всех. А мне нужны земли, называющиеся сейчас Пылающими степями, это моя часть Красногорья, которую уничтожил огненный повелитель клана.$B$B$C, я покажу миру, на что я способна. Там, где царили смерть и предательство, я построю королевство мира и справедливости. Я пришла сюда, чтобы силой вернуть себе то, что принадлежит мне по праву.$B$BИ я готова умереть, сражаясь.","","","","","","","","","","","","","","","ruRU"
"16941","Оркам Драконьей Пасти сложно объяснить понятия типа ""Сектор обстрела"" или ""Огонь на подавление"".$B$BК счастью, они отлично усвоили, что такое ""Огневой мешок"" и... ну да... ""Убийство"".","","","","","","","","","","","","","","","","ruRU"
"16942","Я запрашивал подкрепление, чтобы удержать берег. А Орда прислала эту мелюзгу с какими-то железными трубочками.$B$B<Гралок бросает презрительный взгляд на ближайших гоблинов.>","","","","","","","","","","","","","","","","ruRU"
"16943","","Это неприступная крепость, однако враги окружили ее со всех сторон. Так что нам нужно закрепиться здесь, на берегу, а уж потом двигаться дальше.","","","","","","","","","","","","","","","ruRU"
"16944","Мы никогда не забудем того, что Каргат Острорук сделал для Орды. Он был одним из величайших воинов за всю историю, и это признает даже Альянс.$B$BКаргатский экспедиционный корпус был назван в его честь, и я сделаю все для того, чтобы мы могли с гордостью носить его имя. Мы прогоним дворфов Черного Железа и захватим Черную гору и все ее окрестности – ведь эти земли по праву принадлежат Орде.$B$BА ты будешь мечом вождя в его битве с Тауриссаном. Гордись оказанной тебе честью.","","","","","","","","","","","","","","","","ruRU"
"16945",NULL,"Похоже, все нашли дорогу домой. Это прекрасно.$B$BВот, и ты тоже! Не желаешь к нам присоединиться?",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"ruRU"
"16946",NULL,"Я мечтаю когда-нибудь открыть магазин в часовне Последней Надежды. Боец из меня неважнецкий, но это не значит, что я не могу помочь делу.",NULL,"Мы с парнями путешествуем вместе совсем недолго, но я уже не могу представить себя без кого-нибудь из них.",NULL,"Надеюсь, вы уже посмотрели товары в моем караване. Можете брать те, которые нам сейчас без надобности.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"ruRU"
"16947",NULL,"С чего бы ему вот так убегать?",NULL,"Обещай мне, что найдешь его, $N.",NULL,"<Фиона сильно расстроена. Похоже, она не в настроении разговаривать.>",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"ruRU"
"16948",NULL,"Рада снова видеть тебя, $N!",NULL,"Эй, $N! Чего надо – просто поглазеть или все же что-нибудь купим?",NULL,"Так-так... Смотри, кто пришел!",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"ruRU"
"16951","Гидвин где-то поблизости... Я знаю. Интуиция паладина.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"ruRU"
"16952","Мы должны отомстить за смерть мамы!  Отвлеките чудовище, убившее ее, выпустите нас из этой клетки – и мы поможем вам в битве.  В наших силах уменьшить урон, наносимый врагом, и тогда обжигающее дыхание проточудища причинит меньше вреда!","","","","","","","","","","","","","","","","ruRU"
"16953","Если этот с виду неуклюжий олух смог захватить меня, то ты воистину храбрец, раз $gрешил:решила; прийти мне на помощь.   Мой дар к твоим услугам – если, конечно, тебе удастся отвлечь Халфия и освободить меня от этих цепей.  В моих силах ослепить врага, чтобы ты $gсмог:смогла; противостоять неистовому шторму.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"ruRU"
"16954","Если этот с виду неуклюжий олух смог захватить меня, то ты воистину храбрец, раз $gрешил:решила; прийти мне на помощь.   Мой дар к твоим услугам – если, конечно, тебе удастся отвлечь Халфия и освободить меня от этих цепей.  В моих силах временно парализовать врага, чтобы ты $gсмог:смогла; противостоять его смертоносным ударам.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"ruRU"
