11232;"Превосходно. Я дам сигнал нашим наземным войскам двигаться."
11233;"Это знаменует собой бесспорную победу наших войск. Ансельм будет очень рад услышать об этом."
11234;"Это было о времени. Альянс долгое время был нам занозой в боку.$b$bОднако сейчас не время праздновать. Посмотрите на запад, кажется, у нас гости."
11235;"Хорошая работа, $N, и скатертью скатертью.$B$BНо то, что ты говоришь об этом месте, меня все еще беспокоит, и я думаю, что наша отбраковка еще не подошла к концу!"
11236;" <Капитан вздыхает с облегчением.>$B$BЧто ж, это должно снять с нас часть нагрузки.$B$B$N, снова и снова вы доказывали, что бесценны для Крепости Западной Стражи и Альянса в целом. Возьми что-нибудь из сокровищницы, $g boy : girl;! Это меньшее, что мы можем сделать!"
11237;"$N, мы не можем допустить, чтобы это произошло!"
11238;" Ух ты, какой холодный рог!$B$BOВы снова спасли Крепость Западной Стражи от неминуемой гибели. Какой любопытный $g мужчина : женщина; ты, $N. Если бы вас было побольше.$B$BЧто ж, это, безусловно, требует вознаграждения. Какой ты предпочитаешь?"
11239;"<Священник тихо произносит благословение для вас.>$B$BBБез вас, $N, вы ответили на мои молитвы. Стойте гордо в Свете, высоко подняв подбородок, зная, что ваши действия были самыми святыми! $B$BI Я уверен, что церковная казна может принести вам что-то полезное."
11240;"<Сапер ворчит, как будто хочет, чтобы вы не добились успеха.>$B$BКапитан будет рад услышать о вашем успехе.$B$BЗнаете, раз уж вы так хорошо справились с этим Шепотом Ущелье бизнес, почему бы вам не выбрать один из них?"
11241;"Аптекарь Хейнс жив? Вы сожгли припасы Альянса дотла? Должно быть, он получил от этого настоящее удовольствие. $b$bВ любом случае, Королевское фармацевтическое общество у вас в долгу, $N. Мы благодарим вас от всего сердца наших черных, черных сердец."
11242;"Что это? Фолиант Томаса Томсона? Но так звали Всадника до того, как он был проклят! Значит ли это, что он наконец-то свободен? Значит ли это, что он больше не будет мучить добрых людей Азерота?$B$BКакой радостный день! $N, твой подвиг будет жить с нами долго. Дети и их дети будут петь ваше имя!"
11243;"Вы оказали нашим защитникам дополнительную поддержку, в которой они нуждались, $N. Моральный дух сейчас выше, чем когда-либо, благодаря вам. Я думаю, что они смогут справиться с оставшимся натиском самостоятельно. У меня на тебя большие планы..."
11244;"То, что врайкулы сделали с нашими разведчиками, было чудовищным проявлением жестокости. Это была тактика запугивания, призванная ослабить нашу решимость... заставить нас бежать в страхе за свою жизнь.$B$BНе удалось.$B$BМы собираемся показать этим монстрам, что значит вести войну против Альянса!"
11245;" Отличный таргетинг, $g sir : ma'am;! Я должен не забыть купить патрон для канониров в крепости."
11246;" Что ж, $g sir : мэм;, я должен сказать, что вы занялись этим конкретным делом с некоторым усердием.$B$B<Сержант смотрит на вас с опаской.>$B$BВ любом случае, если вы Не возражай, я сейчас возьму свой мачете обратно. Это выглядит уныло, и мы бы не хотели, чтобы ты случайно поскользнулся и порезал меня."
11247;"Очень хорошо, $g сэр: мэм;. Этого бы не удалось сделать без вашей помощи."
11248;" Приятно познакомиться, $g sir : ma'am;! Я с нетерпением жду возможности поработать с вами.$B$BКстати говоря, нам предстоит еще многое сделать."
11249;" Да, $g мой сын : моя дочь; это выглядит зловеще, и вы, очевидно, имели на это право. $B$BСпасибо, что принесли мне этот свиток. Я очень хочу изучить его последствия. Если бы я рискнул предположить, я бы сказал, что у этих врайкулов есть способ преодолеть смерть; по крайней мере, достойные.$B$BBПобедив тана Снежескорна, вы доказали, что он недостоин. Только Свет знает, кем бы он стал и какой ужас мог бы обрушить на нас, если бы ты не убил его."
11250;"Это невероятно хорошая новость! Я знал, что ты справишься, $N!$B$BПо крайней мере, кто-то здесь может добиться результатов!$B$BНу, это требует вознаграждения. Давай, выбирай; сокровищница открыта для вас."
11251;"Хоть ты и опоздал, приятно видеть дружелюбное лицо. есть над чем работать!"
11252;"Превосходно!$b$bВозможно, это удача, на которую мы все надеялись.$b$bМолодец, $N!"
11253;"Этот чешуйчатый свиток покрыт резко нарисованными изображениями. Вы чувствуете, что именно это имел в виду смотритель конуры, когда просил вас искать улики."
11254;"<Верховный палач внимательно смотрит на карту, изредка поглядывая на ориентиры вокруг фьорда.>$b$bВот здесь восточное побережье. Деревни Укротителей драконов и Зимоскорнов здесь и здесь... и это, должно быть, мы здесь, отмеченные смертью."
11255;"Солдаты, которых вы спасли, снабдили нас хорошей информацией. Эти монстры называют себя врайкулами. Племя, обосновавшееся в Деревне Черепа Дракона, возглавляет мистик по имени Янис, который сам является подчиненным другого врайкула, известного как Ингвар Грабитель."
11256;"Будет интересно узнать о ваших людях, $c, сражаясь вместе с вами.$b$bПродолжим?"
11257;"Вы делали это раньше? Твоё умение обращаться с моим мачете казалось отработанным.$b$b<Храбрый смотрит на тебя с опаской.>$b$bЯ заберу его у тебя, $c."
11258;"<Отважные кивают вам, явно одобряя ваше обращение с факелом>$b$bПусть эти врайкулы почувствуют жар земли. Пусть они знают страх, который они будут вселять в других!"
11259;"У тебя сильная рука, $N.$b$bПохоже, эти ветрокрылы наконец-то принесли пользу, вместо того чтобы просто стоять и пить весь день."
11260;"Да, это выглядит зловеще, и вы, очевидно, имели на это право.$b$bСпасибо, что принесли мне этот свиток. Я изучу его последствия. Если бы я рискнул предположить, я бы сказал, что у этих врайкулов есть способ преодолеть смерть; по крайней мере, достойные.$b$bПобедив тана Снежескорна, вы доказали, что он недостоин. Кто знает, кем бы он стал и какой ужас мог бы обрушить на нас, если бы ты не убил его?"
11261;"Это действительно хорошая новость! Вы дали нам передышку, чтобы продолжить подготовку к отъезду.$b$bПожалуйста, примите один из них в знак нашей признательности."
11262;"Отличная работа, $N. После устранения их лидера наши усилия против этих врайкулов должны быть более успешными.$b$bТакая услуга не может остаться без вознаграждения!"
11263;"Примите мою благодарность, $N. Я знаю, что у тебя нет никаких обязательств передо мной или моим народом.$b$bТо, что ты говоришь об этом месте, все еще беспокоит меня, и я чувствую, что наша отбраковка еще не подошла к концу."
11264;"<Вождь Аштотем вздыхает с облегчением.>$b$bЭто должно немного снизить давление.$b$b$N, вы снова и снова доказывали свою ценность для таунка лагеря Зимнего Копыта. Пожалуйста, выберите что-нибудь из нашей щедрости. Я настаиваю."
11265;"Огромный камень свалился с моих плеч, когда я услышал о твоем успехе. И я улыбаюсь, зная, что некоторые из освобожденных вами были таунками.$b$bПожалуйста, примите это как подарок за то, что вы сделали. Я позабочусь о здоровье тех, кого вы освободили."
11266;"$N, мы не можем позволить этому случиться!"
11267;" Этот рог холоден, как земля... возможно, даже холоднее!$b$bТы спас лагерь Зимнего Копыта от верной гибели, но мы не собираемся оставаться здесь долго. Какой любопытный $gman:woman; ты, $N. Возможно, вы, $r-типы из-за океана, в конце концов, не так уж и плохи.$b$bЭто требует вознаграждения. Какой ты предпочитаешь?"
11268;"<Великая Мать кивает, одобряя ваши действия.>$b$bСпасибо, $N, вы поступили правильно и выиграли у нас еще немного времени, чтобы закончить приготовления к отъезду. Скоро мы отправимся на север.$b$bЯ слишком стар; когда мы поедем, я не смогу все унести с собой. Хотели бы вы взять один из них?"
11269;"Слава Богу! Этого должно быть достаточно, чтобы закончить заказ вовремя. Конечно, я не усну, пока не прибудут войска, но это гораздо лучше, чем рисковать гневом капитана Адамса. $B$BI слышал, что о нем рассказывают!"
11270;"Я рад, что ты доказал, что можешь выполнять приказы. Если бы у меня была медяка за каждого высокомерного дурака в блестящих доспехах, который приходит сюда и думает, что он выше субординации... ну, я бы получил немного золота. $b$bТеперь, когда вы продемонстрировали меру дисциплины, у меня есть другие задачи, более подходящие для человека твоего калибра."
11271;"Благодаря вашему вкладу мы будем хорошо подготовлены к путешествию. Мне нечего предложить вам за помощь, но я дам вам на выбор кое-что из моего запасного боевого снаряжения."
11272;"Месть приятна. Подумать только, это всего лишь предчувствие того, что грядет. $b$bАртас скоро получит по заслугам. Тогда и только тогда я умру счастливым человеком."
11273;"Вы нашли Пулроя. Кажется, слишком поздно.$B$BГлядя на труп, вы видите дневник, крепко сжатый мертвой хваткой Пулроя. Изучив журнал, вы читаете то, что кажется каракулями умирающего дварфа."
11274;"Вы нашли Зедда. Вы не доктор, но прогноз для Зедда, безусловно, отрицательный. $B$BПохоже, они готовятся скормить его воргам. Ужасно..."
11275;"Все это прекрасные рога, $N. Позвольте мне изучить их и выбрать тот, который я буду использовать на охоте.$b$bЯ отдам остальные мастерам для использования в их резьбе."
11276;"О кровавое время! Пулрой и Зедд мертвы.$B$BИ Дэгарн...$B$B<Глоренфельд качает головой.>$B$BЗахвачен вождем Укротителей драконов в глубины этих катакомб. Я слышал, как эта крупная дворняга упомянула что-то о жертвоприношении ""Королю Ужаса"".$B$BШифр спрятан в грязной бороде Дэгарна.$B$BЧто? Гномы постоянно что-то прячут в своих бородах!"
11277;"Ты хорошо справился, приятель. Теперь, когда мы получили таблички, мы можем попытаться спасти жизнь Дэгарна и восстановить шифр, который поможет нам расшифровать значение этих древних реликвий!"
11278;"Разбор этих планшетов займет некоторое время. Все, что я могу понять из предварительного исследования, это то, что то, что здесь когда-то было, было предком людей. Эти врайкульские штучки, вероятно, убили их всех. В любом случае, мы узнаем больше, как только я разберусь с этими реликвиями."
11279;"Какая?! Нет, этого не может быть.$b$bПРОКЛЯТИЯ!$b$bЭта порция чумы, похоже, не оказала никакого реального воздействия на протодракончиков, кроме того, что они стали светиться зеленым цветом!$b$ bМоя мечта использовать чуму на всем, с чем мы вступаем в контакт, кажется, развеялась!"
11280;"НЕЕЕЕЕЕЕЕЕЕЕЕЕЕЕЕЕЕЕЕЕТ!!!$b$b<Разносчик чумы начинает плакать.>$b$bВсе мои надежды... все мои мечты разрушены!$b$bОставь меня, $N. Оставь меня в моем отчаянии. Я ничто.$b$bВот, ты можешь забрать все мое мирское имущество. Когда остальные аптекари узнают о моей неудаче, мне конец, и они мне все равно не понадобятся."
11281;"<Нокома слушает ваш отчет об испытании.>$b$bЯ рад, что рожок сработал так хорошо... может быть, слишком хорошо, если то, что вы говорите, было правдой. Вы уверены, что зверь говорил? Я не знаю, смогу ли я продолжать охоту, если это правда. Мне придется поговорить об этом с вождем Аштотемом.$b$bВозможно, этот рог станет просто украшением, но от этого его ценность не уменьшится. Спасибо за вашу помощь, $N."
11282;"Ты там хорошо убиваешь. Я вижу, как врайкулы падают и получают удары флагом Сильваны. Наша сторона делает хорошо!"
11283;"У вас должно быть много практики в совершении убийств. Ты почти так же хорош, как Горт!"
11284;"Вы сделали это? Клянусь Светом, ты ходячее чудо! Я уже начал думать, что мне лично придется объяснять капитану Адамсу, почему оружие его людей не было готово вовремя!"
11285;"Я думаю, вы сожгли все. Вижу пару не горящих пятен... но для Горта достаточно близко."
11286;"<Мудрец хмыкает, одобряя ваши действия от его имени.>$b$bВозможно, скоро я смогу найти время, чтобы изучить эти артефакты и прийти к пониманию их значения.$b$bНо сейчас есть более насущные дела заниматься."
11287;"Моя мать не должна заботиться о моей безопасности. Но я благодарю тебя за то, что ты пришел, незнакомец.$b$bРаз уж ты здесь, может быть, ты поможешь мне кое-чем?"
11288;"Вы чувствуете необходимость положить священный клинок рядом с телом Ареса.$B$BUПри этом вы снова ослеплены светом."
11289;"Многие мужчины и женщины погибли, чтобы вернуть этот клинок. Увы, я боюсь, что доблестный Арес не будет последним.$B$BНо ты делаешь работу Света, герой. Этим священным клинком будет владеть сам Лорд Тирион Фордринг. Даже сейчас Серебряный Авангард работает на Ледяную Корону. Лорд Фордринг поклялся, что сам разрушит стены этого проклятого места! А с клинком у него есть шанс противостоять Королю-личу. $B$BLЛорд Фордринг остается нашей величайшей надеждой."
11290;"<Вице-адмирал Келлер просматривает планы.>$B$BОтлично! Судя по всему, во фьорде гораздо больше деревень врайкулов. Другое племя врайкулов готовит нападение на Крепость Западной Стражи. Черт, насколько я знаю, может быть уже слишком поздно. Мы не получали известий от Вестгарда уже несколько дней. В любом случае, мы должны предупредить Западную Стражу!"
11291;"<Капитан Адамс забирает у вас планы.>$B$BI рад, что вы решили приехать. Моим советникам и мне потребуется некоторое время, чтобы изучить эти планы. А пока мы можем использовать всю помощь, которую мы можем получить!"
11292;"<Ловец Джетан осматривает существ, которых вы ему привели.>$B$BОтлично сделано. Некоторые из них будут продаваться по более высокой цене, чем другие, но у меня должно быть много, чтобы торговать с местными жителями."
11293;"Отличная работа! Такой крик обязательно принесет нам прибыль.$B$BИ мы обещали вам награду, вот она. Ячменное пиво держит свое слово.$B$BOh, и приходите в любой другой день, если хотите помочь распространить доброе имя Ячменного пивовара."
11294;"Отличная работа! Это покажет этим высокомерным пивоварам. $B$B Мы обещали вам награду, и вот она. Мы, Громовары, награждаем вас призами, а Ячменные — отвратительными запахами и лживыми обещаниями."
11295;"Вы пришли помочь? Хорошо... хорошо...$b$bГорт устал убивать врайкулов целыми днями. Помощь приветствуется!"
11296;"Это был очень смелый поступок, $c. Я не знал, что ваш народ способен на такую самоотверженность.$b$bВ следующий раз я прислушаюсь к предупреждениям старейшин и буду держаться подальше от Ривенвуда. Я советую вам сделать то же самое."
11297;"Ах, да, затворники-бизоны с севера. Я видел, как они прячутся, думая, что их никто не видит. Я полагаю, они воображают, что эта земля принадлежит им? Что ж, это лишь одна из многих вещей, которые скоро изменятся.$b$bЯ не ожидал никакой компании, но, пока ты здесь с этим дурацким поручением, ты можешь быть полезен."
11298;"<Аптекарь наливает себе кружку напитка.>$b$bНу, вот и я!"
11299;"Ага. Вы нашли меня. Вупеди-ду!$b$bИ нет, у меня нет шифра. Моя борода была первым, что проверили эти твари! Олуф тот, кто получил это сейчас. Он вождь гладиаторов."
11300;"Увлекательная сказка! Что-то на самом деле осуждает эти вещи? С какой целью?! С какой целью?$b$bНу, плевать на эту чепуху. Кто-то другой может разобраться в этом. Мы вернули шифр и таблички - и всего два смертельных исхода за все испытание."
11301;"Эти мозги прекрасны! Шикарно даже! Это именно то, что мне нужно.$b$bСпасибо за помощь, $N. А теперь я покажу Мальтусу правду, которую не смогли раскрыть его пивные очки."
11302;"<Луриэль слушает, как вы представляетесь.>$B$BПриятно наконец познакомиться с вами, $N. Мы давно надеялись, что вы и другие новички пришлете представителей. Мы не часто выбираемся за пределы наших полян, особенно на фоне изменений, которые претерпевает земля."
11303;"Мы все пришли на вечеринку, но почетный гость остался дома."
11304;"Этот штамм далеко не бесполезен, мой друг! У этих дураков из Vengeance Landing все ответы были прямо у них под носом!"
11305;"Это подойдет. Пришло время заняться настоящей аптекарской работой, $N!"
11306;"Превосходно! Ты способный ученик, $N.$b$b. А теперь самое интересное. Развертывание!"
11307;"Чума не уничтожила наших подданных? Вы уверены, $N??!$b$bДолжен быть какой-то внешний фактор, который мы не учитываем... возможно, низкие температуры в этом климате? Возможно... мутация в штамме!"
11308;"Что ты хочешь? Разве ты не видишь, что я чем-то занят?"
11309;"Превосходно! Да-да, с этими будет все в порядке!"
11310;"Отличная работа, $N. Скажите, вы бы не искали что-то более... постоянное, не так ли? Мне не помешала бы помощь в этих частях!"
11311;"Влияние стихийных духов отступило, но оно вернется. Мы выиграли время, которое нам нужно, чтобы закончить наши задачи здесь и уйти."
11312;"<Луриэль слушает, как вы представляетесь.>$b$bПриятно познакомиться, $c. Мои сестры часто наблюдали, как таунка обыскивают нас в лесу, но наша королева запрещает нам общаться с посторонними. Вы видите нас только сейчас, потому что земля стала неспокойной, и многие из моих сестер в опасности."
11313;"<Луриэль спокойно принимает ядра от вас.>$B$BСпасибо, $N.$B$B<Луриэль грустно смотрит на ледяные ядра.>$B$BI обещаю, друзья мои, я сделаю все, что в моих силах, чтобы восстановить ты."
11314;"Значит, у моих сестер есть надежда?$B$B<Луриэль отворачивается от вас, затем опускает взгляд на землю.>$B$BI чувствует себя виноватой, что не подумала о кулоне раньше. Мы могли бы спасти еще больше сестер."
11315;"Спасибо за помощь, $N. Яркая поляна когда-то была прекрасным местом, и когда мы вернемся туда, мы снова сделаем ее такой."
11316;"Вы хорошо поработали, $N. Если бы у нас были такие союзники, как вы, когда земля только начала меняться, возможно, мы смогли бы сохранить что-то из утраченного."
11317;"Я уже чувствую изменения внутри тебя.$b$bТы готов к тому, что будет дальше?"
11318;" Хорошая работа там! Требуется время, чтобы научиться управлять своим бараном. Но как только вы это сделаете, вам захочется, чтобы каждый баран был гоночным бараном.$b$bЧто это? ""Где моя награда?"" Ха-ха-ха... ты должен оседлать самого быстрого барана! Ты хочешь больше? А как насчет этого...$b$bВ награду вы получили возможность помогать другим людям на Хмельном фестивале. Для энергичного молодого гонщика на баранах полно работы и наград."
11319;"Ледяное ядро хорошо сработало для вас? Я должен буду помнить это. Я уверен, что хранители не остановятся только потому, что мы однажды уничтожили их работу."
11321;"Ой, это всего лишь ваучер на кружку... Может, ты просто притворяешься недосягаемым. Итак, вот вам кружка за этот год.$B$BНо я подозреваю, что буду видеться с вами гораздо чаще. В конце концов, если вы хотите выкупить какие-либо билеты на Хмельной фестиваль, я ваша девушка...$B$Bor, может быть, я его девушка...$B$Booohhh.... или его..."
11322;"Я уже чувствую изменения внутри тебя.$B$BТы готов к тому, что будет дальше?"
11323;" Ты выглядишь и пахнешь по-другому... ты не из моей стаи. Расскажите мне свою историю; У меня нет ничего, кроме времени, пока я здесь в ловушке."
11324;"Гарвал вовсе не был воргом! Я знаю об этих существах... их называют воргенами.$b$bНо, Ульфанг сказал, что они пришли на юг от Седых Холмов? Странный. Там нет воргенов.$b$bЯ благодарю вас за то, что помогли вернуть Ульфангу его подобающее место среди его стаи. Теперь мы оба сможем спать спокойно.$b$bПожалуйста, примите это в знак благодарности."
11325;" Ты выглядишь и пахнешь по-другому... ты не из моей стаи. Расскажите мне свою историю; У меня нет ничего, кроме времени, пока я здесь в ловушке."
11326;"Гарвал вовсе не был воргом! То, во что ты описал его превращение, очень похоже на воргена!$B$BНо, Ульфанг сказал, что оно пришло к югу от Седых Холмов? Странный. Там нет воргенов. $B$BI благодарит вас за то, что помогли вернуть Ульфангу его подобающее место среди его стаи. Теперь мы оба сможем спать спокойно.$B$BПожалуйста, примите это в знак благодарности."
11327;"Свят... какого черта?! Посмотри на это!$B$BМы должны вернуть это в хранилище как можно скорее!"
11328;"О... эй, это совсем другое! Я просто обожаю возиться с алхимией!$B$BИнтересно, интересно... вот, кажется, я просто знаю, что делать. Небольшое смешивание этого с нужным количеством этого."
11329;"Ну, они, конечно, достаточно уродливы, но я полагаю, мне все равно, работает ли это на самом деле. Я почувствую облегчение, когда экспедиция завершится, и я смогу вернуться к простой рыбалке, чтобы пообедать."
11330;"Хм? Ну это отстой! Черт, я сделал все, что нужно. На самом деле, я думаю, что я усовершенствовал их чуму для них ... ик! сводится к этому, но похоже, что альтернативы нет... ик."
11331;"Да, $N, что теперь? $B$BЧТО?!! Суперчума Отрекшихся, которая мгновенно расплавит вас?$B$BВы сочили моего врайкульского пленника?$B$B<Капитан выглядит почти грустным и с отвращением плюется.>$B$BХорошо, я знаю, что нам нужно делать. Вернее, то, что ВАМ нужно сделать!"
11332;"Отлично сделано, $N, отлично сделано!$B$B<Капитан вне себя от радости.>$B$BЭто покажет этим никчемным Отрекшимся, что они подумают о том, чтобы с нами связываться!$B$BI скажи, что ты заработал себе что-то из казны!"
11333;"Немного потрепанный, но все еще функциональный.$B$B<Торалиус залезает в сумку и вынимает несколько странно выглядящих корней.>$B$BТеперь поместите их в огонь и вдохните!$B$B<Торалиус бросает корни в тлеющую курильницу.>$B$B<Торалиус глубоко вдыхает. Его тело начинает дрожать.>$B$BWha... Что... Этого не может быть... Я не могу..."
11335;"Отличные новости, $c! Если наши тактические операции и впредь будут такими же успешными, Орда вскоре полностью отступит."
11336;"Как раз то, что я хотел услышать! Победа в Альтеракской долине — даже временная — имеет решающее значение для нашей общей стратегии борьбы с Ордой."
11337;"Мы подошли на один шаг ближе к полной победе над Ордой. Мы не можем позволить врагу закрепиться в этом мире или любом другом."
11338;"Отличная работа, $N. Неприкосновенность наших границ должна быть сохранена любой ценой!"
11339;"Вы оказали большую честь Орде, $N. Ваша победа сегодня обеспечит тысячу побед завтра!"
11340;"Нет большей чести, чем изгнать захватчиков с ордынских территорий. Мы приветствуем ваше большое мужество в помощи нашим силам сегодня!"
11341;"Вы приносите честь всем нам, $N. Мы должны показать врагу, что будем сражаться с ним, где бы мы его ни обнаружили."
11342;"Орда у тебя в долгу, $N. Вы заставили свой народ гордиться своим мужеством в защите наших земель."
11343;"Я не понимаю. Существа, которых вы видели, были похожи на врайкулов, атакующих Валгард?"
11344;"Человеческие дети, рожденные врайкулами? И Имирон приказал убить всех потомков людей?$B$B<Торалиус на мгновение замолкает.>$B$BA Как бы я ни хотел отрицать то, что так ясно представлено мне, я не могу. Нет вымершего «недостающего звена» для людей, как предполагала Лига исследователей. Врайкулы — недостающее звено. Они прародители человечества."
11346;"<Старатель Белвар просматривает книгу рун.>$B$BHмм... здесь так много всего. Мне понадобится некоторое время, чтобы изучить его, и если мы надеемся понять эти руны, нам нужно попытаться сделать свои собственные."
11348;"Вы преуспели в победе над Связующим Мурдисом, но железные дворфы так просто не сдадутся.$B$BМы добились большого прогресса в понимании того, как они управляют рунами. Возможно, в следующий раз, когда мы столкнемся с ними, наши знания дадут нам преимущество."
11349;"<Белвар бережно обращается с инструментами.>$B$BI попробую. Если мы хотим понять мотивы железных дворфов и победить их, мне нужно точно знать, что делают руны."
11350;"<Дорогой бегун просматривает книгу рун.>$b$bЯ не знаток мудрости, но немного знаком с языком железных дворфов. Я думаю, что руны, которые они вырезают на великанах, взяты из их разговорного языка, но есть некоторые отличия."
11351;"<Пембе изучает инструменты.>$b$bОни более тонкие, чем я думал. Позвольте мне попробовать их."
11352;"Вы хорошо справились с победой над Связующим Мурдисом, но железные дворфы так просто не сдадутся. В следующий раз мы будем готовы помешать им, прежде чем они успеют закопаться."
11354;"Еще один будущий довольный клиент. Вроде в нормальном состоянии. Вы будете вознаграждены.$B$BВозвращайтесь завтра, и я попрошу вас выполнить еще одну просьбу."
11355;"<Исследователь Адеран прислушивается к вашим выводам.>$B$BРуны, обозначающие «север» и «запад», появлялись несколько раз? Есть сильно усиленная команда двигаться в этом направлении, но руны — это больше, чем движение. Что-то их привлекает, но что?"
11356;"Вы пришли навестить детей! Замечательно! Они познали такую душевную боль в своей короткой жизни. Хорошо, что они видят настоящих героев, таких как ты. Это действительно поднимает им настроение!"
11357;"Детям нравится наблюдать за работой героев. Я надеюсь, что однажды каждый из этих сирот станет сильным членом Орды и, в конце концов, погибнет в славной битве! $B$BAh, мысли о такой прекрасной судьбе застилают мне глаза..."
11358;"<Адеран слушает, как вы описываете свои находки.>$B$BКонечно! Этот мегалит должен быть ключом к планам железных дворфов. Мы должны уничтожить его до того, как их план осуществится!"
11359;"Вы хорошо срубили Мегалит, но меня интересуют его последние слова. титаны. Какие планы у железных дворфов на этот счет? За этим стоит понаблюдать, $N, потому что мы должны найти его до того, как план железных дворфов осуществится."
11360;"Ты мокрый и перепачканный сажей! Ты, должно быть, тушил пожары! $B$BМолодец! Как почетный член Пожарной бригады Златоземья, я умоляю вас вернуться сюда, если вы когда-нибудь понадобитесь деревне!"
11361;"Молодец, $N! Дети, внимательно посмотрите на это $c. Стань сильным и смелым, как он, и однажды ты тоже будешь сражаться за Орду."
11362;"Возможно, я привяжу к нему новые перья перед отправкой покупателю. Я уверен, что здесь так много араккоа, что это не составит труда. Мелочь, и ничто не умаляет вашей награды в любом случае.$B$BВозвращайтесь завтра, и я попрошу вас выполнить еще одну просьбу."
11363;"Поистине смелое приобретение, за которое барды должны положить перо пергаменту. Вот, ты более чем заслужил это.$B$BВозвращайся завтра, и я попрошу тебя выполнить еще одну просьбу."
11364;"Очень хорошо, вы заслужили свою награду.$B$BВернитесь завтра снова, и ветры снова будут шептать Ма'дууну."
11365;"<Мудрец прислушивается к вашим выводам.>$b$bРуны, обозначающие «север» и «запад», появлялись снова и снова? Я не специалист по этим рунам, но их повторение предполагает строгую команду.$b$bЭти вырезки – не просто пассивные указания. Кажется, они тянут гигантов к чему-то, но к чему?"
